UserId,EmplId,Level,Permissions,Role,Branch,Bank,Ezor
B111147,111147,4,038,013,038,31,62
B029181,029181,4,110,013,110,31,62
B031623,031623,4,038,013,038,31,62
B092134,092134,4,009,013,009,31,23
B048291,048291,4,013,013,013,31,31
B084506,084506,4,052,013,091,31,23
B084506,084506,4,091,013,091,31,23
B025844,025844,4,182,013,182,52,51
B119032,119032,4,128,013,101,31,41
B119032,119032,4,101,013,101,31,41
B104086,104086,4,061,013,061,31,31
B126799,126799,4,045,013,045,31,41
B030201,030201,4,029,013,029,31,31
B027251,027251,4,131,013,131,31,23
B024368,024368,4,046,013,046,31,46
B050466,050466,4,067,013,067,31,41
B122742,122742,4,111,013,111,31,23
B080098,080098,4,111,013,111,31,23
B067067,067067,4,022,013,022,31,62
B120359,120359,4,022,013,022,31,62
B136360,136360,4,022,013,022,31,62
B140007,140007,4,022,013,022,31,62
B143375,143375,4,188,013,188,52,51
B048526,048526,4,048,013,048,31,92
B048526,048526,4,115,013,048,31,92
B107255,107255,4,055,013,039,31,41
B107255,107255,4,039,013,039,31,41
B036587,036587,4,051,013,051,31,62
B127345,127345,4,045,013,045,31,41
B106178,106178,4,034,013,034,31,62
B128066,128066,4,062,013,062,31,31
B028878,028878,4,062,013,033,31,31
B116661,116661,4,078,013,078,31,41
B026077,026077,4,128,013,128,31,31
B075728,075728,4,074,013,074,31,31
B065323,065323,4,016,013,016,31,31
B131075,131075,4,044,013,044,31,92
B033022,033022,4,039,013,039,31,41
B132462,132462,4,015,013,015,31,31
B043516,043516,4,012,013,012,31,31
B141461,141461,4,012,013,012,31,31
B080950,080950,4,013,013,013,31,31
B115479,115479,4,008,013,008,31,23
B115770,115770,4,112,013,112,31,23
B042331,042331,4,013,013,013,31,31
B022454,022454,4,027,013,027,31,23
B078867,078867,4,027,013,027,31,23
B059277,059277,4,022,013,022,31,62
B055972,055972,4,070,013,070,31,23
B136824,136824,4,003,013,003,31,41
B083674,083674,4,003,013,003,31,41
B049883,049883,4,055,013,055,31,41
B049883,049883,4,039,013,055,31,41
B059188,059188,4,118,013,118,31,31
B038059,038059,4,029,013,029,31,31
B119571,119571,4,125,013,125,31,62
B120162,120162,4,037,013,037,31,62
B126209,126209,4,124,013,124,31,62
B106046,106046,4,029,013,029,31,31
B131490,131490,4,046,013,046,31,46
B048283,048283,4,013,013,013,31,31
B151475,151475,4,046,013,046,31,46
B040401,040401,4,046,013,046,31,46
B144274,144274,4,046,013,046,31,46
B124907,124907,4,082,013,082,31,41
U161551,161551,2,14,013,295,31,0
U161551,161551,4,295,013,295,31,0
U161551,161551,2,52,013,295,31,0
U161551,161551,2,31,013,295,31,0
B104760,104760,4,029,013,029,31,31
B130699,130699,4,101,013,101,31,41
B021318,021318,4,070,013,070,31,23
B125784,125784,4,051,013,051,31,62
B501477,501477,4,287,013,287,26,81
B162817,162817,4,126,013,126,31,92
B159964,159964,4,126,013,126,31,92
B155438,155438,4,126,013,126,31,92
B124400,124400,4,126,013,126,31,92
B033448,033448,4,126,013,126,31,92
B127256,127256,4,126,013,126,31,92
B111317,111317,4,023,013,023,31,62
B156310,156310,4,190,013,190,52,51
B021156,021156,4,046,013,046,31,46
B120723,120723,4,127,013,092,31,62
B037958,037958,4,114,013,114,31,31
B081973,081973,4,017,013,017,31,31
B033154,033154,4,046,013,046,31,46
B072257,072257,4,046,013,046,31,46
B014583,014583,4,046,013,046,31,46
B004545,004545,4,046,013,046,31,46
B108308,108308,4,046,013,046,31,46
B110892,110892,4,127,013,127,31,41
B110892,110892,4,021,013,127,31,41
B109711,109711,4,046,013,046,31,46
B050105,050105,4,034,013,051,31,62
B027138,027138,4,185,013,185,52,51
B032417,032417,4,029,013,029,31,31
B018554,018554,4,052,013,052,31,23
B059145,059145,4,074,013,074,31,31
B015709,015709,4,029,013,029,31,31
B014524,014524,4,062,013,062,31,31
B022764,022764,4,027,013,027,31,23
B116947,116947,4,115,013,055,31,41
B136573,136573,4,132,013,132,31,31
B086339,086339,4,017,013,017,31,31
B109304,109304,4,046,013,046,31,46
B100897,100897,4,046,013,046,31,46
B104930,104930,4,046,013,046,31,46
B058203,058203,4,046,013,046,31,46
U104841,104841,4,046,013,046,31,46
M107553,082953,2,14,013,295,31,0
M107553,082953,4,295,013,295,31,0
M107553,082953,2,52,013,295,31,0
M107553,082953,2,31,013,295,31,0
B002771,002771,4,026,013,026,31,92
B151629,151629,4,182,013,182,52,51
B031380,031380,4,026,013,026,31,92
B061379,061379,4,078,013,078,31,41
B019402,019402,4,001,013,001,31,23
B084158,084158,4,008,013,008,31,23
B066907,066907,4,070,013,070,31,23
B143537,143537,4,179,013,179,52,51
B116122,116122,4,182,013,182,52,51
B090395,090395,4,173,013,173,52,51
B026352,026352,4,185,013,179,52,51
B026352,026352,4,179,013,179,52,51
B026573,026573,4,059,013,059,31,23
B127647,127647,4,131,013,131,31,23
B127647,127647,4,008,013,131,31,23
B139424,139424,4,039,013,041,31,41
B130060,130060,4,048,013,048,31,92
U087750,087750,4,022,013,075,31,62
B131504,131504,4,059,013,059,31,23
U051888,051888,2,14,013,295,31,0
U051888,051888,4,295,013,295,31,0
U051888,051888,2,52,013,295,31,0
U051888,051888,2,31,013,295,31,0
B054224,054224,4,075,013,075,31,92
B143928,143928,4,038,013,038,31,62
B009555,009555,4,115,013,055,31,41
B126187,126187,4,132,013,132,31,31
B077313,077313,4,190,013,190,52,51
B094307,094307,4,003,013,003,31,41
B100331,100331,4,046,013,046,31,46
B112518,112518,4,190,013,190,52,51
B119555,119555,4,182,013,182,52,51
B119555,119555,4,185,013,182,52,51
B052183,052183,4,008,013,008,31,23
B128635,128635,4,044,013,044,31,92
B137014,137014,4,017,013,017,31,31
B107115,107115,4,121,013,121,31,41
B011886,011886,4,067,013,067,31,41
B131601,131601,4,041,013,041,31,41
B012882,012882,4,038,013,038,31,62
B036595,036595,4,034,013,034,31,62
B074306,074306,4,001,013,001,31,23
B030449,030449,4,119,013,119,31,31
B107425,107425,4,024,013,024,31,62
B109592,109592,4,012,013,012,31,31
B106240,106240,4,186,013,186,52,51
B026107,026107,4,190,013,190,52,51
B015385,015385,4,188,013,188,52,51
B067466,067466,4,188,013,188,52,51
B111996,111996,4,074,013,074,31,31
B031887,031887,4,092,013,092,31,62
B104620,104620,4,126,013,126,31,92
B119288,119288,4,046,013,046,31,46
B033251,033251,4,024,013,024,31,62
B033251,033251,4,012,013,024,31,62
B122513,122513,4,012,013,012,31,31
B036153,036153,4,012,013,012,31,31
B091421,091421,4,012,013,012,31,31
B018066,018066,4,114,013,114,31,31
B014710,014710,4,012,013,015,31,31
B014710,014710,4,015,013,015,31,31
B015075,015075,4,115,013,055,31,41
B088420,088420,4,112,013,112,31,23
B121916,121916,4,007,013,007,31,23
B056316,056316,4,006,013,004,31,92
B116386,116386,4,131,013,131,31,23
B088021,088021,4,008,013,008,31,23
B085731,085731,4,022,013,022,31,62
B107344,107344,4,022,013,022,31,62
B050474,050474,4,129,013,129,31,93
B080179,080179,4,046,013,046,31,46
B031321,031321,4,006,013,006,31,92
B005347,005347,4,114,013,114,31,31
B024643,024643,4,070,013,070,31,23
B114022,114022,4,093,013,093,31,41
B114367,114367,4,035,013,035,31,62
B033561,033561,4,021,013,021,31,62
B042307,042307,4,110,013,035,31,62
B014079,014079,4,094,013,094,31,41
B014648,014648,4,012,013,012,31,31
B077321,077321,4,009,013,009,31,23
B102261,102261,4,186,013,186,52,51
B102261,102261,4,076,013,186,52,51
B151947,151947,4,190,013,178,52,51
B115533,115533,4,190,013,190,52,51
B126489,126489,4,184,013,184,52,51
B122882,122882,4,172,013,172,52,51
B082996,082996,4,179,013,179,52,51
B025992,025992,4,180,013,180,52,51
B049263,049263,4,183,013,181,52,51
B049263,049263,4,181,013,181,52,51
B102660,102660,4,190,013,178,52,51
B137359,137359,4,188,013,188,52,51
B105694,105694,4,128,013,101,31,41
B105694,105694,4,101,013,101,31,41
B125407,125407,4,022,013,022,31,62
B080209,080209,4,114,013,114,31,31
B030163,030163,4,121,013,121,31,41
B085545,085545,4,009,013,009,31,23
B080152,080152,4,078,013,067,31,41
B080152,080152,4,067,013,067,31,41
B124966,124966,4,115,013,118,31,31
B067571,067571,4,015,013,015,31,31
B122408,122408,4,074,013,074,31,31
B118524,118524,4,114,013,114,31,31
B026719,026719,4,128,013,128,31,31
B026719,026719,4,029,013,128,31,31
B016977,016977,4,002,013,002,31,23
B023108,023108,4,111,013,111,31,23
B108995,108995,4,002,013,002,31,23
B101664,101664,4,015,013,095,31,62
B032476,032476,4,036,013,036,31,62
B046752,046752,4,082,013,082,31,41
B104655,104655,4,121,013,078,31,41
B104655,104655,4,078,013,078,31,41
B140864,140864,4,094,013,094,31,41
B140864,140864,4,093,013,094,31,41
B002232,002232,4,052,013,052,31,23
B109665,109665,4,035,013,035,31,62
B069027,069027,4,125,013,125,31,62
B037672,037672,4,189,013,189,52,51
B037672,037672,4,048,013,189,52,51
B017396,017396,4,030,013,030,31,31
B071684,071684,4,109,013,109,31,31
B014265,014265,4,062,013,033,31,31
B014265,014265,4,033,013,033,31,31
B139505,139505,4,016,013,114,31,31
B079200,079200,4,074,013,074,31,31
B084069,084069,4,091,013,091,31,23
B009644,009644,4,070,013,059,31,23
B009644,009644,4,059,013,059,31,23
B108642,108642,4,111,013,111,31,23
B121770,121770,4,052,013,052,31,23
B121770,121770,4,002,013,052,31,23
B091952,091952,4,002,013,117,31,23
B091952,091952,4,117,013,117,31,23
B086029,086029,4,070,013,070,31,23
B114464,114464,4,006,013,006,31,92
B070653,070653,4,070,013,070,31,23
B039837,039837,4,051,013,051,31,62
B143901,143901,4,027,013,027,31,23
B115487,115487,4,006,013,006,31,92
B066648,066648,4,039,013,039,31,41
B111856,111856,4,037,013,064,31,62
B111856,111856,4,064,013,064,31,62
B093416,093416,4,024,013,024,31,62
B093416,093416,4,037,013,024,31,62
B079510,079510,4,094,013,020,31,62
B111775,111775,4,034,013,034,31,62
B138509,138509,4,127,013,127,31,41
B083720,083720,4,017,013,017,31,31
B101435,101435,4,065,013,065,31,41
B088617,088617,4,020,013,020,31,62
B032719,032719,4,006,013,006,31,92
B025089,025089,4,026,013,026,31,92
B113506,113506,4,033,013,033,31,31
B023396,023396,4,109,013,109,31,31
B101397,101397,4,119,013,119,31,31
B019003,019003,4,067,013,067,31,41
B087742,087742,4,052,013,052,31,23
B045128,045128,4,070,013,070,31,23
B011347,011347,4,046,013,046,31,46
U031917,031917,4,048,013,048,31,41
U029637,029637,2,14,013,295,31,41
U029637,029637,4,295,013,295,31,41
U029637,029637,2,52,013,295,31,41
U029637,029637,2,31,013,295,31,41
B113476,113476,4,126,013,126,31,92
B070319,070319,4,032,013,032,31,41
B090565,090565,4,115,013,055,31,41
B058459,058459,4,076,013,076,31,31
B049433,049433,4,129,013,101,31,41
B049433,049433,4,101,013,101,31,41
B086266,086266,4,029,013,029,31,31
B044288,044288,4,076,013,076,31,31
B029106,029106,4,034,013,023,31,62
B072648,072648,4,046,013,046,31,46
B058807,058807,4,041,013,041,31,41
B058807,058807,4,027,013,041,31,41
B030945,030945,4,021,013,021,31,62
B102784,102784,4,051,013,051,31,62
B051462,051462,4,024,013,024,31,62
B015172,015172,4,030,013,030,31,31
B076066,076066,4,005,013,070,31,23
B015318,015318,4,064,013,064,31,62
B115630,115630,4,048,013,035,31,62
B023205,023205,4,061,013,061,31,31
B068128,068128,4,004,013,004,31,92
B091197,091197,4,052,013,091,31,23
B091197,091197,4,091,013,091,31,23
B041351,041351,4,009,013,009,31,23
B074578,074578,4,064,013,064,31,62
B082538,082538,4,020,013,020,31,62
B000507,000507,4,126,013,126,31,92
B114928,114928,4,125,013,125,31,62
B093491,093491,4,051,013,051,31,62
U152048,152048,4,190,005,190,52,51
U152048,152048,2,52,005,190,52,51
B030724,030724,4,015,013,015,31,31
B093807,093807,4,013,013,013,31,31
B052981,052981,4,005,013,005,31,23
B109002,109002,4,130,013,130,31,23
B041904,041904,4,112,013,112,31,23
B022624,022624,4,187,013,187,52,51
U104035,104035,4,295,013,295,31,0
B039527,039527,4,029,013,029,31,31
U050482,050482,4,048,013,048,31,0
B160318,160318,4,188,013,188,52,51
U108200,108200,4,048,013,048,31,0
B076589,076589,4,115,013,051,31,62
B050741,050741,4,115,013,055,31,41
U003212,003212,4,075,013,075,31,92
B124702,124702,4,024,013,024,31,62
B124702,124702,4,093,013,024,31,62
B114979,114979,4,120,013,005,31,23
B069949,069949,4,062,013,128,31,31
B012300,012300,4,048,013,048,31,92
B054623,054623,4,115,013,055,31,41
B105627,105627,4,033,013,033,31,31
B033502,033502,4,001,013,050,31,23
B058890,058890,4,037,013,037,31,62
B033111,033111,4,029,013,029,31,31
B054968,054968,4,121,013,121,31,41
B041955,041955,4,110,013,110,31,62
B110493,110493,4,114,013,034,31,62
B123366,123366,4,183,013,183,52,51
B026433,026433,4,065,013,065,31,41
B078859,078859,4,093,013,093,31,41
B086991,086991,4,050,013,091,31,23
B056960,056960,4,050,013,050,31,23
B056960,056960,4,001,013,050,31,23
B118273,118273,4,050,013,050,31,23
B112305,112305,4,032,013,032,31,41
B080128,080128,4,044,013,012,31,31
B122122,122122,4,039,013,039,31,41
B066931,066931,4,028,013,028,31,41
B078395,078395,4,110,013,110,31,62
B006963,006963,4,003,013,064,31,62
B016381,016381,4,187,013,187,52,51
B091715,091715,4,174,013,174,52,51
B151114,151114,4,189,013,189,52,51
B147397,147397,4,016,013,016,31,31
B129259,129259,4,008,013,008,31,23
B030589,030589,4,030,013,030,31,31
B019992,019992,4,026,013,026,31,92
B501759,501759,4,276,013,276,26,81
B501836,501836,4,279,013,279,26,81
B501682,501682,4,287,013,287,26,81
B508016,508016,4,288,013,288,26,81
B501444,501444,4,287,013,287,26,81
B501740,501740,4,278,013,278,26,81
B501145,501145,4,287,013,287,26,81
B501675,501675,4,287,013,287,26,81
B501673,501673,4,287,013,0,26,81
B501616,501616,4,278,013,278,26,81
B501596,501596,4,287,013,287,26,81
B501391,501391,4,287,013,287,26,81
B500988,500988,4,288,013,288,26,81
B500341,500341,4,287,013,287,26,81
B500227,500227,4,287,013,287,26,81
B500225,500225,4,287,013,287,26,81
B500309,500309,4,288,013,288,26,81
B120200,120200,4,004,013,004,31,92
B030333,030333,4,055,013,055,31,41
B079502,079502,4,016,013,016,31,31
B059153,059153,4,016,013,016,31,31
B141712,141712,4,012,013,012,31,31
B112682,112682,4,051,013,051,31,62
B162477,162477,4,093,013,093,31,41
M136066,156388,2,14,013,295,31,0
M136066,156388,4,295,013,295,31,0
M136066,156388,2,52,013,295,31,0
M136066,156388,2,31,013,295,31,0
M136386,148776,2,14,013,295,31,0
M136386,148776,4,295,013,295,31,0
M136386,148776,2,52,013,295,31,0
M136386,148776,2,31,013,295,31,0
U046698,046698,4,295,013,295,31,0
B093742,093742,4,109,013,109,31,31
B118427,118427,4,092,013,092,31,62
M100908,102253,2,14,013,295,31,0
M100908,102253,4,295,013,295,31,0
M100908,102253,2,52,013,295,31,0
M100908,102253,2,31,013,295,31,0
U017116,017116,4,048,013,048,31,0
B012114,012114,4,119,013,119,31,31
B109207,109207,4,039,013,039,31,41
B100978,100978,4,046,013,046,31,46
U024090,024090,4,295,013,295,31,0
B141453,141453,4,029,013,029,31,31
B102032,102032,4,095,013,095,31,62
B152706,152706,4,190,013,190,52,51
B146595,146595,4,190,013,190,52,51
B061778,061778,4,190,013,190,52,51
B115282,115282,4,190,013,190,52,51
B147540,147540,4,190,013,190,52,51
B151289,151289,4,190,013,190,52,51
B151335,151335,4,190,013,190,52,51
B508032,508032,4,288,013,288,26,81
B501717,501717,4,288,013,288,26,81
B501442,501442,4,287,013,287,26,81
U149721,149721,4,116,013,116,31,0
B152889,152889,4,046,013,046,31,46
B028142,028142,4,190,013,190,52,51
B102776,102776,4,062,013,062,31,31
B102776,102776,4,033,013,062,31,31
B116521,116521,4,128,013,128,31,31
B136972,136972,4,002,013,002,31,23
B017515,017515,4,041,013,041,31,41
B114510,114510,4,041,013,041,31,41
B071986,071986,4,041,013,041,31,41
B025380,025380,4,055,013,055,31,41
B092177,092177,4,052,013,052,31,23
B137197,137197,4,116,013,116,31,98
B109010,109010,4,116,013,116,31,98
B067830,067830,4,116,013,116,31,98
B151041,151041,4,059,013,059,31,23
B143774,143774,4,027,013,027,31,23
B072311,072311,4,027,013,027,31,23
B057290,057290,4,034,013,034,31,62
B084603,084603,4,034,013,034,31,62
B052272,052272,4,092,013,092,31,62
B102342,102342,4,062,013,062,31,31
B034126,034126,4,029,013,029,31,31
B102997,102997,4,188,013,188,52,51
B090530,090530,4,128,013,118,31,31
B090530,090530,4,118,013,118,31,31
B100315,100315,4,187,013,187,52,51
B196851,196851,4,022,013,022,31,62
B196754,196754,4,124,013,124,31,62
B196738,196738,4,034,013,034,31,62
B196673,196673,4,180,013,180,52,51
B511857,511857,4,347,013,347,14,72
B196614,196614,4,065,013,065,31,41
B196665,196665,4,062,013,062,31,31
B196584,196584,4,128,013,128,31,31
B511856,511856,4,362,013,362,14,72
Z167983,167983,4,172,013,172,52,51
B196649,196649,4,181,013,181,52,51
B196622,196622,4,101,013,101,31,41
Z128198,128198,4,130,013,130,31,23
B511855,511855,2,14,013,347,14,72
B511855,511855,4,347,013,347,14,72
Z510593,510593,4,395,013,395,14,72
B196592,196592,4,074,013,074,31,31
B825042,825042,4,012,013,012,31,31
B196568,196568,4,035,013,035,31,62
B196541,196541,4,020,013,020,31,62
B511854,511854,4,316,013,316,14,72
B511849,511849,4,362,013,362,14,72
Z510796,510796,4,342,013,342,14,72
Z707008,707008,4,026,013,026,31,92
Z193682,193682,4,181,013,181,52,51
B511852,511852,4,365,013,365,14,72
B511851,511851,4,378,013,378,14,72
Z119954,119954,4,067,013,067,31,41
B196495,196495,4,064,013,064,31,62
B509579,509579,4,287,013,287,26,81
Z511826,511826,4,316,013,316,14,72
B825026,825026,4,022,013,022,31,62
B511850,511850,4,369,013,369,14,72
B196479,196479,4,127,013,127,31,41
B825018,825018,4,022,013,022,31,62
Z522462,522462,4,512,013,512,46,73
B511846,511846,4,382,013,382,14,72
Z522007,522007,4,508,013,508,46,73
B511845,511845,4,397,013,397,14,72
Z522108,522108,4,516,013,516,46,73
Z511828,511828,4,316,013,316,14,72
B196460,196460,4,022,013,022,31,62
B196487,196487,4,012,013,012,31,31
B196444,196444,4,187,013,187,52,51
B522476,522476,4,515,013,515,46,73
B196452,196452,4,188,013,188,52,51
Z510511,510511,4,388,013,388,14,72
Z510013,510013,4,388,013,388,14,72
Z162183,162183,4,130,013,130,31,23
B196363,196363,4,180,013,180,52,51
B511843,511843,4,362,013,362,14,72
Z187348,187348,4,125,013,125,31,62
B824984,824984,4,180,013,180,52,51
B511837,511837,4,345,013,345,14,72
B511841,511841,4,315,013,315,14,72
B511840,511840,4,344,013,344,14,72
B196207,196207,4,180,013,180,52,51
Z510239,510239,4,343,013,343,14,72
B511839,511839,2,14,013,378,14,72
B511839,511839,4,378,013,378,14,72
B196312,196312,4,095,013,095,31,62
B522475,522475,4,514,013,514,46,73
B522474,522474,4,527,013,527,46,73
B196290,196290,4,046,013,046,31,46
Z522090,522090,4,515,013,515,46,73
B196231,196231,4,016,013,016,31,31
B522473,522473,4,502,013,502,46,73
Z521973,521973,4,511,013,511,46,73
Z522402,522402,4,511,013,511,46,73
Z510409,510409,4,399,013,399,14,72
B196266,196266,4,046,013,046,31,46
Z808032,808032,4,030,013,030,31,31
B511832,511832,4,378,013,378,14,72
B511831,511831,4,361,013,361,14,72
Z195294,195294,4,041,013,041,31,41
B511829,511829,4,382,013,382,14,72
B196177,196177,4,062,013,062,31,31
B196169,196169,4,094,013,094,31,41
B196150,196150,4,176,013,176,52,51
B511828,511828,4,316,013,316,14,72
Z522111,522111,4,508,013,508,46,73
B196010,196010,4,185,013,185,52,51
B196126,196126,4,044,013,044,31,92
H511117,511117,4,365,013,365,14,72
B196118,196118,4,048,013,048,31,92
B196096,196096,4,059,013,059,31,23
B511822,511822,2,14,013,347,14,72
B511822,511822,4,347,013,347,14,72
B528243,528243,4,516,013,516,46,73
B196045,196045,4,012,013,012,31,31
Z511745,511745,4,380,013,380,14,72
B511826,511826,4,316,013,316,14,72
B196037,196037,4,132,013,132,31,31
B511825,511825,4,378,013,378,14,72
B196029,196029,4,176,013,176,52,51
B511823,511823,4,377,013,377,14,72
B503185,503185,4,274,013,274,26,81
B511821,511821,4,395,013,395,14,72
B196002,196002,4,012,013,012,31,31
Z128848,128848,4,045,013,045,31,41
Z151262,151262,4,185,013,185,52,51
B824941,824941,4,185,013,185,52,51
Z510642,510642,4,350,013,350,14,72
B195898,195898,4,109,013,109,31,31
Z522331,522331,4,502,013,502,46,73
B195987,195987,4,006,013,006,31,92
B195979,195979,4,017,013,017,31,31
Z510975,510975,4,343,013,343,14,72
H510329,510329,4,343,013,343,14,72
Z510308,510308,4,343,013,343,14,72
B195960,195960,4,028,013,028,31,41
B195952,195952,4,017,013,017,31,31
B511819,511819,4,343,013,343,14,72
B195936,195936,4,114,013,114,31,31
Z510371,510371,4,349,013,349,14,72
B195928,195928,4,017,013,017,31,31
B195839,195839,4,180,013,180,52,51
B195901,195901,4,062,013,062,31,31
B195553,195553,4,187,013,187,52,51
Z522421,522421,4,512,013,512,46,73
Z522421,522421,4,527,013,512,46,73
Z521921,521921,4,515,013,515,46,73
Z522320,522320,4,516,013,516,46,73
B195855,195855,4,109,013,109,31,31
H511448,511448,4,355,013,355,14,72
B824917,824917,4,188,013,188,52,51
B195723,195723,4,186,013,186,52,51
B511813,511813,4,375,013,375,14,72
B195790,195790,4,033,013,033,31,31
B511812,511812,4,350,013,350,14,72
B195693,195693,4,074,013,074,31,31
B195677,195677,4,188,013,188,52,51
B511809,511809,4,341,013,341,14,72
B195634,195634,4,020,013,020,31,62
B195626,195626,4,183,013,183,52,51
B195650,195650,4,173,013,173,52,51
B503184,503184,4,287,013,287,26,81
B503182,503182,4,274,013,274,26,81
B824887,824887,4,188,013,188,52,51
B195642,195642,4,175,013,175,52,51
B195618,195618,4,094,013,094,31,41
B511807,511807,4,343,013,343,14,72
B522470,522470,4,516,013,516,46,73
B195545,195545,4,188,013,188,52,51
B824879,824879,4,006,013,006,31,92
B824860,824860,4,022,013,022,31,62
Z510300,510300,4,379,013,379,14,72
B195294,195294,4,094,013,094,31,41
B511806,511806,4,398,013,398,14,72
B195499,195499,4,131,013,131,31,23
M137681,151874,4,101,013,101,31,41
Z191493,191493,4,174,013,174,52,51
Z058203,058203,4,129,013,129,31,93
B522469,522469,4,502,013,502,46,73
Z522334,522334,4,501,013,501,46,73
B511802,511802,4,377,013,377,14,72
B511803,511803,4,367,013,367,14,72
B195367,195367,4,020,013,020,31,62
Z510093,510093,4,379,013,379,14,72
Z159476,159476,4,034,013,034,31,62
Z052183,052183,4,130,013,130,31,23
B522468,522468,4,502,013,502,46,73
B503179,503179,4,279,013,279,26,81
B195421,195421,4,065,013,065,31,41
B195405,195405,4,052,013,052,31,23
B195383,195383,4,041,013,041,31,41
B195375,195375,4,046,013,046,31,46
B195359,195359,4,179,013,179,52,51
Z511573,511573,2,14,013,398,14,72
Z511573,511573,4,398,013,398,14,72
Z511544,511544,4,398,013,398,14,72
Z510703,510703,4,362,013,362,14,72
Z194654,194654,4,114,013,114,31,31
B522467,522467,4,502,013,502,46,73
Z511667,511667,4,377,013,377,14,72
Z511763,511763,4,377,013,377,14,72
Z522172,522172,4,512,013,512,46,73
B522466,522466,4,506,013,506,46,73
B522465,522465,4,527,013,527,46,73
B195308,195308,4,052,013,052,31,23
B824747,824747,4,183,013,183,52,51
B511797,511797,4,395,013,395,14,72
B824712,824712,4,185,013,185,52,51
B511795,511795,4,395,013,395,14,72
B511786,511786,4,314,013,314,14,72
Z157996,157996,4,021,013,021,31,62
B195243,195243,4,004,013,004,31,92
B195251,195251,4,046,013,046,31,46
B194824,194824,4,179,013,179,52,51
B194867,194867,4,185,013,185,52,51
B194840,194840,4,046,013,046,31,46
B824704,824704,4,183,013,183,52,51
B511792,511792,4,395,013,395,14,72
Z522311,522311,4,539,013,539,46,73
Z522183,522183,4,539,013,539,46,73
B511788,511788,4,361,013,361,14,72
B511790,511790,4,363,013,363,14,72
B194816,194816,4,110,013,110,31,62
Z528077,528077,4,501,013,501,46,73
B511787,511787,4,343,013,343,14,72
B194778,194778,4,121,013,121,31,41
B824682,824682,4,059,013,059,31,23
B511782,511782,4,361,013,361,14,72
B511781,511781,4,355,013,355,14,72
Z510450,510450,4,341,013,341,14,72
B522462,522462,4,527,013,527,46,73
Z193182,193182,4,007,013,007,31,23
Z521923,521923,4,527,013,527,46,73
B528222,528222,4,515,013,515,46,73
B194565,194565,4,008,013,008,31,23
B824631,824631,4,188,013,188,52,51
B194646,194646,4,022,013,022,31,62
B194581,194581,4,003,013,003,31,41
B824658,824658,4,029,013,029,31,31
B194611,194611,4,101,013,101,31,41
B194603,194603,4,114,013,114,31,31
Z510860,510860,4,342,013,342,14,72
H510845,510845,4,350,013,350,14,72
B528220,528220,4,502,013,502,46,73
B824666,824666,4,029,013,029,31,31
Z522374,522374,4,516,013,516,46,73
B194557,194557,4,051,013,051,31,62
Z522130,522130,4,516,013,516,46,73
Z187895,187895,4,007,013,131,31,23
B528217,528217,4,516,013,516,46,73
B824607,824607,4,112,013,112,31,23
B824577,824577,4,034,013,034,31,62
B194166,194166,4,012,013,012,31,31
B522458,522458,4,514,013,514,46,73
Z522181,522181,4,515,013,515,46,73
Z522208,522208,4,515,013,515,46,73
B194484,194484,4,059,013,059,31,23
B522456,522456,4,503,013,503,46,73
B503177,503177,4,274,013,274,26,81
Z194123,194123,4,030,013,030,31,31
B194123,194123,4,118,013,118,31,31
B194379,194379,4,012,013,012,31,31
Z510659,510659,4,366,013,366,14,72
B194395,194395,4,004,013,004,31,92
B194387,194387,4,039,013,039,31,41
B509566,509566,4,287,013,287,26,81
B509565,509565,4,275,013,275,26,81
B509564,509564,4,287,013,287,26,81
Z510320,510320,4,342,013,342,14,72
B194344,194344,4,034,013,034,31,62
B194301,194301,4,094,013,094,31,41
B511759,511759,4,344,013,344,14,72
B511763,511763,4,377,013,377,14,72
Z522082,522082,4,501,013,501,46,73
B511762,511762,4,378,013,378,14,72
B511760,511760,4,382,013,382,14,72
B824534,824534,4,094,013,094,31,41
B824542,824542,4,029,013,029,31,31
B193182,193182,4,131,013,131,31,23
B194204,194204,4,183,013,183,52,51
B511756,511756,4,375,013,375,14,72
B511755,511755,4,350,013,350,14,72
B194239,194239,4,046,013,046,31,46
B194077,194077,4,185,013,185,52,51
Z511546,511546,4,356,013,356,14,72
B194131,194131,4,003,013,003,31,41
B194174,194174,4,092,013,092,31,62
B511754,511754,4,369,013,369,14,72
B194158,194158,4,179,013,179,52,51
Z511677,511677,4,342,013,342,14,72
Z510675,510675,4,314,013,314,14,72
Z510131,510131,4,314,013,314,14,72
B194115,194115,4,117,013,117,31,23
Z510510,510510,4,379,013,379,14,72
Z522364,522364,4,517,013,517,46,73
Z510598,510598,4,345,013,345,14,72
Z511489,511489,4,344,013,344,14,72
B522454,522454,4,506,013,506,46,73
B528209,528209,4,514,013,514,46,73
Z522119,522119,4,509,013,509,46,73
Z510904,510904,4,378,013,378,14,72
Z511108,511108,4,381,013,381,14,72
Z510255,510255,4,341,013,341,14,72
B511751,511751,4,341,013,341,14,72
B193801,193801,4,008,013,008,31,23
B511750,511750,4,361,013,361,14,72
B824518,824518,4,186,013,186,52,51
B511748,511748,4,357,013,357,14,72
B511747,511747,4,392,013,392,14,72
B193984,193984,4,046,013,046,31,46
B193976,193976,4,082,013,082,31,41
B503175,503175,4,275,013,275,26,81
Z511725,511725,4,316,013,316,14,72
